원주시,계,283583,142185,141398
강릉시,계,220706,109562,111144
동해시,계,93018,47025,45993
태백시,계,55241,28752,26489
속초시,계,84706,41346,43360
삼척시,계,67957,34295,33662
홍천군,계,66619,33958,32661
횡성군,계,38676,19488,19188
영월군,계,36979,18461,18518
평창군,계,38507,19385,19122
정선군,계,41017,21362,19655
철원군,계,43469,21924,21545
화천군,계,21686,10981,10705
양구군,계,19385,10208,9177
인제군,계,30424,15681,14743
고성군,계,29049,14732,14317
양양군,계,29514,15246,14268
청주시,계,640631,320124,320507
청주시상당구,계,257106,128337,128769
청주시흥덕구,계,383525,191787,191738
충주시,계,204248,103155,101093
제천시,계,132483,67195,65288
청원군,계,112137,56406,55731
보은군,계,32320,15605,16715
옥천군,계,51690,25644,26046
영동군,계,49338,24494,24844
진천군,계,57799,29684,28115
괴산군,계,32208,15564,16644
음성군,계,81957,42761,39196
단양군,계,30395,15058,15337
증평군,계,28666,14394,14272
천안시,계,518171,264144,254027
공주시,계,126484,61952,64532
보령시,계,96992,48411,48581
아산시,계,206851,105580,101271
서산시,계,143692,73732,69960
논산시,계,124779,61743,63036
계룡시,계,31646,15907,15739
금산군,계,53269,26554,26715
연기군,계,80389,41503,38886
부여군,계,73207,35468,37739
서천군,계,57659,27681,29978
청양군,계,31225,15127,16098
홍성군,계,82584,40834,41750
예산군,계,81623,40180,41443
태안군,계,58579,29335,29244
당진군,계,112267,57389,54878
전주시,계,622092,308048,314044
전주시완산구,계,348448,171817,176631
전주시덕진구,계,273644,136231,137413
군산시,계,249212,125529,123683
익산시,계,306974,152074,154900
정읍시,계,115416,55349,60067
남원시,계,85828,41584,44244
김제시,계,90376,43358,47018
완주군,계,79104,39771,39333
진안군,계,23915,11694,12221
무주군,계,22310,10712,11598
장수군,계,20486,9786,10700
임실군,계,25682,11970,13712
순창군,계,26250,12209,14041
고창군,계,55994,26415,29579
부안군,계,55240,26163,29077
목포시,계,244543,122481,122062
여수시,계,277420,139040,138380
순천시,계,261519,130218,131301
나주시,계,86823,41560,45263
광양시,계,135583,69098,66485
담양군,계,43376,20841,22535
곡성군,계,29612,13758,15854
구례군,계,24699,11532,13167
고흥군,계,72578,33946,38632
보성군,계,45890,21246,24644
화순군,계,67629,32433,35196
장흥군,계,39955,18565,21390
강진군,계,36553,17012,19541
해남군,계,73982,34981,39001
영암군,계,60947,30436,30511
무안군,계,54257,26526,27731
함평군,계,36072,17160,18912
영광군,계,60357,29870,30487
장성군,계,41682,20270,21412
완도군,계,51222,24905,26317
진도군,계,32046,15002,17044
신안군,계,38429,18925,19504
포항시,계,488433,248376,240057
포항시남구,계,246952,127296,119656
포항시북구,계,241481,121080,120401
경주시,계,266131,132224,133907
김천시,계,135166,66501,68665
안동시,계,169436,83089,86347
구미시,계,381583,195605,185978
영주시,계,113670,56753,56917
영천시,계,103289,50913,52376
상주시,계,105600,51188,54412
문경시,계,70813,34340,36473
경산시,계,240371,121210,119161
군위군,계,24404,11807,12597
의성군,계,56522,26509,30013
청송군,계,26579,12882,13697
영양군,계,17634,8364,9270
영덕군,계,40460,18703,21757
청도군,계,39435,18172,21263
고령군,계,30448,14916,15532
성주군,계,39348,19190,20158
칠곡군,계,107684,55267,52417
예천군,계,45932,21998,23934
봉화군,계,32327,15612,16715
울진군,계,51125,24748,26377
울릉군,계,8329,4306,4023
창원시,계,499414,256783,242631
마산시,계,426784,213895,212889
진주시,계,336355,165919,170436
진해시,계,149128,75674,73454
통영시,계,121115,61016,60099
사천시,계,106532,52884,53648
김해시,계,428893,215656,213237
밀양시,계,105651,51212,54439
거제시,계,193398,103373,90025
양산시,계,215845,108371,107474
의령군,계,27495,12639,14856
함안군,계,54093,26522,27571
창녕군,계,57382,27084,30298
고성군,계,49316,23774,25542
남해군,계,46694,21570,25124
하동군,계,45234,21414,23820
산청군,계,32358,15078,17280
함양군,계,37131,17105,20026
거창군,계,60524,29132,31392
합천군,계,47651,22009,25642
제주시,계,310713,154875,155838
서귀포시,계,78133,38915,39218
북제주군,계,80419,39496,40923
남제주군,계,61421,30435,30986
