연기군,계,92604,47308,45296
논산군,계,191864,96647,95217
부여군,계,134617,67745,66872
서천군,계,109791,54856,54935
청양군,계,61390,31116,30274
홍성군,계,120219,61063,59156
예산군,계,139899,70619,69280
당진군,계,147745,74962,72783
공주군,계,152153,76337,75816
보령군,계,144837,73389,71448
서산군,계,235645,118971,116674
아산군,계,158233,79840,78393
천원군,계,102985,52979,50006
대덕군,계,76861,39183,37678
대전시,계,865687,432912,432775
동구,계,337664,169845,167819
중구,계,485595,240556,245039
유성출장소,계,42428,22511,19917
시부,계,944544,470656,473888
전주시,계,426382,212878,213504
군산시,계,185474,92016,93458
남원시,계,61422,30338,31084
완주군,계,136944,69416,67528
진안군,계,63232,31802,31430
무주군,계,47314,24054,23260
장수군,계,47390,23830,23560
임실군,계,68468,34404,34064
순창군,계,60576,30160,30416
고창군,계,125201,62490,62711
부안군,계,114263,56841,57422
이리시,계,192008,96315,95693
정주시,계,79258,39109,40149
남원군,계,78789,39244,39545
정읍군,계,120433,59985,60448
김제군,계,170940,85573,85367
옥구군,계,95258,47725,47533
익산군,계,127913,64330,63583
시부,계,1494320,751112,743208
목포시,계,236038,117142,118896
여수시,계,171874,85869,86005
순천시,계,121880,61812,60068
금성시,계,58855,29887,28968
담양군,계,84771,43009,41762
곡성군,계,63815,31704,32111
구례군,계,49498,24544,24954
여천군,계,87242,44440,42802
고흥군,계,160849,80783,80066
보성군,계,121596,61032,60564
화순군,계,91996,46376,45620
장흥군,계,89622,44808,44814
강진군,계,79116,39206,39910
해남군,계,150783,75050,75733
영암군,계,86274,42616,43658
무안군,계,102688,51636,51052
함평군,계,78178,39059,39119
영광군,계,113808,58086,55722
장성군,계,81599,40878,40721
완도군,계,111205,56252,54953
진도군,계,72797,36332,36465
신안군,계,115025,59097,55928
광양군,계,90803,47092,43711
승주군,계,123244,63228,60016
나주군,계,108030,54304,53726
광산군,계,136584,68764,67820
여천출장소,계,53663,27578,26085
광주시,계,905673,456402,449271
광주시동구,계,222674,112022,110652
광주시서구,계,383109,192930,190179
광주시북구,계,299890,151450,148440
시부,계,858878,429007,429871
포항시,계,260538,133114,127424
경주시,계,127459,63202,64257
김천시,계,77190,38489,38701
안동시,계,114157,57245,56912
구미시,계,142052,68048,74004
영주시,계,84724,42698,42026
영천시,계,52758,26211,26547
군위군,계,44696,22605,22091
의성군,계,122645,61788,60857
청송군,계,56224,28622,27602
영양군,계,43463,22068,21395
영덕군,계,77587,38376,39211
청도군,계,72783,36107,36676
고령군,계,41187,20575,20612
성주군,계,64648,32251,32397
칠곡군,계,79770,39967,39803
예천군,계,98495,49173,49322
봉화군,계,78537,40047,38490
울진군,계,87513,44365,43148
울릉군,계,17280,8904,8376
안동군,계,107265,54857,52408
영일군,계,158930,79836,79094
월성군,계,147246,73825,73421
영천군,계,87183,43922,43261
경산군,계,139622,69136,70486
금릉군,계,86009,43444,42565
선산군,계,66924,33518,33406
상주군,계,180553,91569,88984
문경군,계,139718,71078,68640
영풍군,계,72545,36889,35656
달성군,계,80300,40433,39867
시부,계,1748346,876446,871900
창원시,계,173283,91182,82101
울산시,계,550207,285523,264684
울산시중구,계,206462,106036,100426
울산시남구,계,195978,100403,95575
방어진출장소,계,147767,79084,68683
마산시,계,448498,214601,233897
진주시,계,227281,112954,114327
진해시,계,121291,59714,61577
김해시,계,77889,37936,39953
의령군,계,55745,27604,28141
함안군,계,71346,35505,35841
창녕군,계,99114,49653,49461
양산군,계,142399,70467,71932
고성군,계,82620,41011,41609
남해군,계,89932,44565,45367
하동군,계,83299,41326,41973
산청군,계,62969,31265,31704
함양군,계,70363,35026,35337
거창군,계,91528,45933,45595
합천군,계,98600,49446,49154
충무시,계,87439,43530,43909
삼천포시,계,62458,31006,31452
진양군,계,83503,42153,41350
밀양군,계,151705,75508,76197
울주군,계,118691,58529,60162
김해군,계,95284,47021,48263
의창군,계,74881,37407,37474
통영군,계,58392,29775,28617
거제군,계,173128,93779,79349
사천군,계,62655,31140,31515
시부,계,284975,140344,144631
제주시,계,202707,99702,103005
서귀포시,계,82268,40642,41626
북제주군,계,114118,55203,58915
남제주군,계,89207,43840,45367
